Municipality,Artificial Waterbodies,Commercial,Consolidated,Extraction Sites,Fallow Lands & Old Fields,Herbaceous Wetlands,Industrial,Karoo & Fynbos Shubland,Natural Grassland,Natural Waterbodies,Natural Wooded Land,Permanent Crops,Planted Forest,Residential,Shrubs,Smallholdings,Surface Infrastructure,Temporary Crops,Transport,Unconsolidated,Urban Vegetation,Village,Waste & Resource Dumps,Woody Wetlands
prince albert,0.09698841125307973,0.0020521334420436545,1.937523416173812,0.007784405809399255,0.22144378590844402,0.11617087567813153,0.0036843496116869996,19.650984449274418,3.635245237893791,0.010256313249023824,1.5386414074924666,0.06974000983737617,0.011880959004094038,0.03284670438548296,2.4084152043687603,0.004519673939044933,0.0,0.3250432968520259,0.1521216234832212,15.320359772483517,0.0016393107759996057,0.04514582972502639,0.0,0.0
ramotshere moiloa,0.2147303955572653,0.017757450803135403,0.12173567334197143,0.04921853161169258,6.6273970296434275,0.020212868808233964,0.0266339794044726,0.0,11.146766306852982,0.0029536144177503974,21.607331421423428,0.0044372495080894905,0.2913104730336499,2.264916310463409,0.0024648560442573275,0.006410328203056392,0.0009823197164563007,4.0647869968706605,0.045282502464863955,0.26206696230630583,0.0039462836260342185,0.12464902630803731,0.045209552673767375,0.0
rand west city,0.3171309351744177,0.5218550720027835,0.09287499751004655,0.2817006298784029,8.24302122908529,2.386662925350086,0.5666720723837536,0.0,13.872235395815743,0.11204189247691947,2.4536880407227106,0.24359759249690793,2.7895072367953158,3.6187315805567724,0.13131361862406093,5.093239896174621,0.2308232169871932,14.535627589326884,0.118528192829818,0.19214756678563172,0.27540951029610694,0.566722798353448,1.2336344492923563,0.0
ratlou,0.16490692507875673,0.0,0.014640271008116096,0.029307051779903528,7.235637021339524,0.011000335769464431,0.005137039828514954,0.0,17.33763548284385,0.022761914369601777,22.143528768686917,0.0007323948317489923,0.10034802422098868,3.237050254788757,0.04030341064845565,0.0021942445488810163,0.002932563787521455,14.871167604637872,0.0725214007893005,0.05727803748025706,0.0,0.06964783679389623,0.07917207421819238,0.0
ray nkonyeni,0.2027520505140203,0.2810516103941873,0.26960426426658535,0.11278605053961385,8.248773675155183,0.24884389957390962,0.07372734546476432,0.0,13.461374273846037,0.1519535211464867,23.784752200436273,16.632275821429197,2.5651038957624035,18.068926494944563,0.0,0.027688827460262303,0.05061689852694391,2.5844273384427474,0.10591484091664795,0.1267652165764163,0.15216232872355634,0.9468372316266079,0.0,0.0
raymond mhlaba,0.18001262471120977,0.02166784544955032,0.009477241030504081,0.007925846942841675,2.7584763917636836,0.230882008109894,0.011628429511431972,0.0,9.50425885597727,0.03174651878903336,40.19428813737481,0.2483611601128982,1.0511657979823374,1.949547477127474,0.14482654446678692,0.0,0.0,3.606627367979443,0.029595788381137907,0.22298920747766962,0.01583862763105711,0.10564647403679962,0.0,0.0
renosterberg,0.21488011318270928,0.006227200482926524,0.5007065036158631,0.017425929908085728,0.3081660520105391,0.6836516033899321,0.02613586622711408,10.62631577328683,2.8038694820904975,0.16581343818763533,1.613819061610474,0.0,0.016813748905718996,0.06785300728595538,1.7927396709962224,0.0,0.0,0.39210546200805,0.05041946375101014,1.504942523303249,0.0006216464781331395,0.04855351844746774,0.0006216577682477154,0.0
richmond,0.2608438681951659,0.030862405717645716,0.014047786059304913,0.005606054527402912,2.8495702820993234,0.8808005345151406,0.039251753617982485,0.0,9.094557415811828,0.03088509914683388,18.593353247568224,9.898569013092873,16.367558740076213,3.737370553970995,0.0,0.07286252335375273,0.0,3.1970246012167154,0.016845289233119325,0.050500329938366624,0.03367524414029493,0.32565468147487947,0.0,0.0
richtersveld,0.010527702388950799,0.007255709049435704,0.3148403911712886,1.2838830337189344,0.02648586131679226,0.0003617291185445884,0.006911004830768216,3.233440439502372,0.5081190001937089,0.0500336627404889,0.18412091841775935,0.0010880387603154267,0.0,0.03637979074521909,0.9107045991891332,0.0,0.009790947876714052,0.04134450515757898,0.0828908591059999,23.373575597719114,0.0036317700950252345,0.007637463642776104,0.21417484267619594,0.0
rustenburg,0.8799135757127952,0.19544403336513552,0.5775707354622597,0.4833351939409249,11.127508651238085,0.38070860455515704,0.23655876610908766,0.0,16.362019779494222,0.03151064208519659,24.38642245172594,0.33242454403422583,1.8995354996976088,5.22799734587293,0.0,0.8358274919091202,0.3560970987356565,10.415260413352936,0.08720778564531292,0.28065619944078685,0.08407067024578223,0.23020415210534975,1.1493704786707906,0.0
sakhisizwe,0.1130759524070975,0.018859445182747323,0.4155382369206619,0.023216860080552713,3.710424303516374,1.0164403791828025,0.0057939740209230865,0.0,5.121141361761357,0.09293791603333802,7.726592010144217,0.0,2.8948865371575834,2.8495018343028096,0.0,0.027528411226052898,0.0,12.4747088450864,0.0391682618316594,0.4848926161639834,0.014487477530218222,0.4893948294745915,0.0,0.0
saldanha bay,0.024868460326141387,0.1939929830521661,0.1260254128548231,0.38982419367492427,7.290241824388912,0.1909027143034101,0.43458085688100706,7.436125049702395,0.3852045305534232,0.03489971222241165,0.6484681526402833,0.031523254084459176,0.1493618586495532,1.141297584837564,0.0,0.48435320214512306,0.10287162192025355,4.76926807657439,0.24388720484637758,0.6840989442647998,0.1459725819346262,0.14595692759501736,0.0912539068126033,0.0
senqu,0.06960987242525755,0.005125784955337715,7.880472084693556,0.00932580422097387,0.8844035782877258,0.6141527322300225,0.006514274053212931,0.0,4.891690514160673,0.0845023928741472,2.3215876119323915,0.00046867046987235925,0.12361520193805368,1.9337650649130587,0.012568383102919637,0.0,0.0,6.584074070709863,0.12227356960008744,4.20702872233312,0.004201763698791217,0.2715601401030619,0.0,0.0
setsoto,0.49561341516733876,0.0251489151477984,0.42834249055577733,0.018050600077497803,3.1708256033173985,0.9727784679643896,0.06508675536011098,0.0,15.286987813312585,0.06826970677179293,2.018037019511516,0.00581111756754742,1.308421796539013,0.4424666409297062,0.006423159113119964,0.01414276082990039,0.0,31.73296790327552,0.06833447639390733,0.9613114769265647,0.050938582208137635,0.19593264829241155,0.0006461611449607511,0.0
siyancuma,0.04710914362061581,0.0037832477228432,0.4206670199735903,0.1406219649206197,0.2799340014162502,0.017097548700302653,0.017903601967907315,2.4121646538465673,5.69211881196746,0.15959585502026266,12.602510677475705,0.06307109546148568,0.008204215480338643,0.05063359634788596,5.097381109054034,0.0012614345711798346,0.0,1.6461379457463616,0.0941204180812883,0.13851947392408473,0.003364168645578637,0.041638542491808817,0.0033582327419553974,0.0
siyathemba,0.013442476361287375,0.0030640487031541814,0.1811683427356875,0.15852434641347288,0.10719674494171039,0.0,0.033322536508987734,8.385107250169938,16.59600430540981,0.28860487006266755,6.796912033341898,0.09204942299014642,0.005181857902304491,0.05064874008255592,1.1523531228131574,0.0,0.047982974442195604,1.050867663618659,0.06842528740145358,0.9112926336205689,0.0025926639969556906,0.025203880176691656,0.018194708423747617,0.0
sol plaatje,0.20142682046597452,0.23739187682663565,0.1667722196328689,0.383934636335311,0.7506340644927039,0.06433244900098016,0.16038913044446657,0.006338998949709848,1.7640936749401357,0.44601429648273233,9.359583939976833,0.0,0.019000874107113902,1.4844502622746654,1.101348928617733,0.08246893864077723,0.02321223494417829,2.1088321281325495,0.10978955099351673,0.07809776458371978,0.058029239517004824,0.06650540033650018,0.3239327643485944,0.0
stellenbosch,1.4261010007576036,0.6576484606016284,0.5032337772903355,0.027715962659077734,2.7015458279561155,1.54512873130661,0.9389218082031362,7.791904302614114,5.1509031544193755,0.04356793625092429,9.68731036365214,15.742566684261675,4.238301490982825,2.4204330754997136,0.0,0.25760441807433065,0.011877959579968652,8.301896504897636,0.05547578484737409,0.47556837346742603,0.3685285742030801,0.6337421767565529,0.011887226313446325,0.0
steve tshwete,1.0419591296286828,0.11537400562778802,0.02793740091747776,1.2007074352781797,10.030612009015583,3.971134190022961,0.21911236704552667,0.0,23.662292740348818,0.5520513366506685,5.455693286626614,0.04320799974630741,2.456750575965162,1.73865056718595,0.0,0.2810420750542635,0.1659972937310583,19.61291000727702,0.1649817626367508,0.4810072729540258,0.07033111477966983,0.2162889902808086,1.8013940158918529,0.0
sundays river valley,0.06765280372140509,0.016634212209159383,0.07491945804616089,0.0027729419340775325,2.4409184743888783,0.12313390732735739,0.29617190692859025,2.8844943462905563,8.020848875482669,0.029385666763117595,35.12820061753373,2.7862743961664247,0.3153518028195286,0.358807662526088,1.4722920469046252,0.0,0.0,6.825082665611706,0.09377470179269073,1.1352176826834233,0.006094718414433603,0.09097361061469078,0.0,0.0
swartland,0.14032402646231662,0.053986706167325975,0.08983262682307301,0.06296726235368284,4.924007043311104,1.601598951297415,0.12866466254164718,9.53123309024531,1.5793187071114048,0.07823426167013049,1.5717331432025325,3.7368142968037077,0.27707179222193373,0.6136849363571988,0.015284295393120954,0.0017992791413246796,0.012587921683383456,3.37215145423249,0.13031021918430116,0.14384809660613102,0.029674092561129958,0.29767328344119637,0.0026969618616041486,0.0
swellendam,0.11797531785200126,0.014650738272843068,1.0216194898019886,0.01121917882324419,2.1941284975373496,0.9880959046451223,0.07244031285250067,10.787385703933465,4.9351830903036005,0.08115717776564485,2.577301382625548,0.7386965273322046,0.6344162474147901,0.19738132458176524,0.0,0.007758348753135039,0.0,5.6422100370950545,0.14314743260616064,3.131188373286242,0.024139852130091573,0.16217893994012772,0.0,0.0
thaba chweu,0.3952464523683212,0.02842899657843946,0.40513118020900324,0.04231961074101212,3.3071520406047306,1.9741740267246604,0.04550159315673491,0.0,8.40481768956176,0.004415345232989399,16.601916172544517,0.5774947134983709,8.35674360811263,0.9466841153312121,0.0006330978485374999,0.06253172550650596,0.019591896320095777,4.623282131574796,0.06889063902312567,0.3127432322199462,0.014527031228578586,0.15977818663328594,0.02401579880923764,0.0
thabazimbi,0.1532776058677001,0.009408447234072699,0.019408467227612792,0.06356384482506723,3.05379386141945,0.4705911642321386,0.026884430468442695,0.0,3.517122751518214,0.1064478523737012,14.608321210960755,0.009734194503320599,0.044999558450596444,0.2425300753186218,0.0,0.3758643749521892,0.03471683977463367,6.441405739561177,0.04337934885430248,0.08705225904381401,0.01621347600291462,0.01522995178449624,0.19355952844322544,0.0
theewaterskloof,1.8445474285859753,0.05265175738881198,0.3227725562322037,0.0131715105379881,1.3821850875740724,1.1616520536742736,0.17312137561001847,12.572531509726767,3.322750342100373,0.019226308759880437,6.859270222576931,4.901374959230296,1.7967504894830264,0.43621110349765174,0.0,0.04654420383967171,0.0,7.356889038447506,0.12659459120492803,0.3594220121956503,0.03846302049022284,0.36955586818372527,0.006070690102145976,0.0
thembelihle,0.05397539399638199,0.008195663259378039,0.40625091674820046,0.08386556669001614,0.1834229230404205,0.17006109110990564,0.009059718948539165,13.626092006589635,7.281479351293274,0.32130057319669164,1.001007613910425,0.01598374781995465,0.004317879291552398,0.05050510719330361,0.8588079248928843,0.004751206927976627,0.0,1.4341451962509069,0.033680367426359964,0.1952351533466737,0.0012948217079260462,0.039691066936087704,0.0,0.0
thembisile hani,0.10103314085745764,0.09945045440612235,0.013574436919778428,0.2684777559066877,9.045931150233578,1.3559189444209354,0.03768143915636127,0.0,17.94614026886227,0.060343321469703434,16.90673909516625,0.0,1.0079263737351616,6.751790521385844,0.0,0.0,0.009052478357624391,8.049097380392803,0.1161223253497913,0.2369498435275944,0.0015075445594507418,0.20955350008533488,0.006035588224455585,0.0
thulamela,0.1738176363014411,0.08206098863666184,0.019426485110540084,0.018072412848150563,7.472557202193678,0.10007561533317019,0.022253336122338544,0.0,0.6397768030975928,0.05142526573424732,36.82117011851517,0.9692591514607367,2.711408437151632,14.773099062053522,0.0,0.0,0.0,2.903862257410997,0.02360499202870965,0.15679602621869873,0.005559893737973264,0.02502165448627884,0.019412463424835318,0.0
tokologo,0.07751743583291386,0.0063913792413956404,0.22546345508747084,0.03196766921397603,5.269184109943909,0.31405416911577383,0.012797999024803226,0.007925512081492279,4.527627031411601,1.2146670377856594,5.597918587978459,0.03416548919310292,0.40679556277687084,0.07289505586053145,0.5994611870983463,0.007135541129368109,0.0,15.03796823859138,0.05411835791796184,0.03541430428498633,0.002253944171093623,0.049244335821328374,0.00829581667677959,0.0
tsantsabane,0.01697367662937956,0.007324113345885145,0.6714194212595213,0.2567981067183437,0.16157554253648143,0.0,0.02485985616316919,0.8049431985130858,8.243433402194547,0.017746125901847074,11.833426760940982,0.0,0.0026933348674064686,0.06631430362274893,7.831846117419009,0.0,0.013114443670156637,0.053740952842753736,0.08540903343853311,0.040031140120153456,0.0026971527600480705,0.021551641343458088,0.06777526549101427,0.0
tswaing,0.35557914507569904,0.013315544016614986,0.04720654657270352,0.03813058149595808,3.0186120102900476,0.24090433302202133,0.02360496043724418,0.0,14.366929962401837,0.7512171359303712,5.160512099449422,0.015130983502014526,0.8096625060037774,1.1090298359644013,0.01936349717794698,0.04354144160565733,0.0018173428787131324,12.976137512535782,0.07441209483557873,0.040493485797189276,0.023613888678035842,0.2287533372143696,0.0,0.0
tswelopele,0.28028309945600655,0.01344622548118712,0.09432823564194454,0.0032291217857162487,3.6442363000465425,0.473003845270209,0.016671289571834644,0.0,10.99123661034409,1.3180685523057944,5.273879257119017,0.042445038994186175,0.5736616021384146,0.14108618837916703,0.11518783458156741,0.012406587699608437,0.0,9.922946934819102,0.09899274410742177,0.008605315617874323,0.018295318113921006,0.08718652209069092,0.0,0.0
ubuhlebezwe,0.27037242154344504,0.028894681950660205,0.07216630507263364,0.018573013197944153,6.476428261048514,0.6747414952364909,0.033048064750306964,0.0,16.10324280542423,0.008249814380199779,22.88131192425699,3.427453911710425,12.588553348132912,9.02275853561239,0.0,0.0,0.0,6.625661596940875,0.02683227121682084,0.09492316969842882,0.014440337145970806,0.8914622247905108,0.0,0.0
ubuntu,0.20695654064697672,0.0023379936559291725,0.2718894519106835,0.010671965021461706,0.43290787003976483,0.12648822717992522,0.0036787937129344663,7.915139395901112,19.653603705891136,0.012520420514627722,1.287772288145617,0.033153584724203954,0.007518527204467551,0.027389515830849906,0.6540564634530106,0.0,0.0,0.19403363633889942,0.033363389310635275,1.6186179484919274,0.0035067695593581057,0.02169810608602339,0.0,0.0
ulundi,0.042101029032671496,0.029168392577473837,0.23973793296839066,0.015129883039794026,7.2937192947489375,0.2517338712075483,0.027015430604768603,0.0,17.162842074960036,0.19772740277032388,23.609927289982416,0.007567353014149533,2.5519701489483246,5.676942910828812,0.0032414254471555396,0.0,0.0,5.398078645445266,0.20197064544855228,2.584066594703954,0.012968518830554564,1.11436937529057,0.033495942278594835,0.0
umdoni,0.06961765531695946,0.13226620307576778,0.06260059510153743,0.01740399271136786,13.163624536512488,0.278356002440968,0.0034805792062811134,0.0,5.534133193991882,0.10093214250357564,22.414003050722542,12.66938032307845,3.9016735550114694,11.160501960534418,0.0,0.059151412934004485,0.0,1.9233228226167078,0.08351478761116625,0.1669962249224227,0.06615862624244989,1.144024797080458,0.0,0.0
umfolozi,0.1910940624105104,0.01347486739565646,0.026894075395958027,0.8911930038122028,2.6586438058069697,1.7010825044553581,0.07814901351602035,0.0,7.93807309741407,0.519832373636019,16.700224632376436,2.1778726456402557,5.644560001044382,12.115747388620404,0.0,0.005390642716823715,0.02156252467568167,3.9422390649463828,0.09151388555061242,0.1776616596140511,0.0215482678155223,0.866579024609132,0.04581265503887773,0.0
umhlabuyalingana,0.10029772968645927,0.01351441895344723,0.6791013658295995,0.004273169916287787,1.438526719320829,2.8835233210766544,0.0,0.0,26.345897104936444,1.8982806897247535,25.326097877822836,0.14230264997703074,7.027954067349043,9.116395412455239,0.00428423657532747,0.0,0.0,1.391835612968958,0.029878307958648286,1.803993007700939,0.0,1.0838299538567389,0.0,0.019158749459517746
umhlathuze,0.24944458515333742,0.45942334890016057,0.031176795186007845,0.07656504310232731,5.620173723790818,2.115591930349817,1.0236607423099522,0.0,5.502226699543829,0.7545625990418028,18.83293091557655,17.025866473275464,6.192055724318853,15.480933888705652,0.0,0.022661329912625774,0.014187314404359507,2.0462875487437096,0.30901715805153024,0.44236109748666746,0.20415196211395872,0.76250420734096,0.4737830371853146,1.0837466323615883
umlalazi,0.15605166360239464,0.05516478288838008,0.3324223927716701,0.08353599643854415,4.339361128438512,0.48534119814652554,0.015762351156233555,0.0,10.505073296545579,0.033099929767667374,28.778824303450456,10.35387333662475,3.228974252810128,14.440965568567675,0.0,0.0,0.0063093406110738505,3.954824776669196,0.050428398288944895,0.2079292892843841,0.05675247465544366,1.2999863833240617,0.1387965316616943,0.0063064928068009025
umngeni,1.865618420880395,0.05025303618977893,0.006845227039839042,0.013700364085615365,2.4652399738318374,3.443962576132885,0.11189066590923781,0.0,17.078319207433346,0.06163284293320928,13.136239444792198,0.46814215804251996,17.816084642351413,2.677251475170547,0.0,0.6899908929743077,0.0,16.664473066622868,0.015980518399763968,0.07303937887650055,0.18945906752666933,0.4771884955461389,0.0,0.0
umshwathi,1.478583971389181,0.027917607502883163,0.14506336926402996,0.029797640231214277,1.9330129391180346,0.9381758592995875,0.13035614996606282,0.0,6.806173969190175,0.06521749829048112,18.061028079720565,23.07926301989387,10.330384690542576,6.205679202671695,0.0,0.1547490032553622,0.0,2.015179975447936,0.037213394234473327,0.09119792649462034,0.0297809348357524,0.48206377511528775,0.0,0.0
umsinga,0.05740010164104025,0.01474579988302643,0.3023990504780481,0.023586588524452383,9.239386377096652,0.5395306108824378,0.0,0.0,17.441269407156867,0.2610603994635242,22.076280040175416,0.0,0.6518627586526845,7.105956583705828,0.0,0.0,0.0,8.382572533629867,0.03684551746890068,1.8757721007883432,0.0,2.5402710930580397,0.0,0.0
umsobomvu,0.2735606340515673,0.010551909475946775,0.4233099672942959,0.004516232321608927,0.3631839935003443,2.644810781153705,0.008550315074933673,10.122798492796132,2.217152260382942,0.022542093559960116,1.47941723460254,0.0,0.029660484001437705,0.09949380373242359,1.3355574639318646,0.0020165847882770227,0.0,0.7634383785360137,0.024556381170162435,0.35240255700653794,0.015086896873588395,0.046739125788057924,0.0,0.0
umuziwabantu,0.13223509472193876,0.0629570628148389,0.11972413287317588,0.0031500369243989313,4.56678803144187,0.5856531870688368,0.012591673007980513,0.0,9.69638453698275,0.0,14.954636864104165,3.993358733066515,7.73700733890162,10.206143532182539,0.0,0.0,0.0,8.330194810688115,0.059836419149652174,0.06928397928314727,0.053511065413295256,0.5859096079011867,0.0,0.0
umvoti,0.2294571930065034,0.027066159509229946,0.13533132871266754,0.0,4.383028480633502,1.10766204910852,0.025787448053743618,0.0,10.728507116742254,0.045091453559694676,22.06890157945435,1.6973810222913792,15.08315466582888,3.580699239274166,0.0,0.0,0.0,6.028049670068093,0.01932542645643263,0.4776652793344676,0.03093032049510588,0.6866672816756841,0.0,0.0
umzimkhulu,0.036732848176136576,0.01978727737791571,0.17682406386997038,0.015534930866790789,6.5858220603753095,1.9955874837729675,0.007068720918600428,0.0,14.255868450663888,0.07919310732285487,10.157106540480186,0.0,5.627718024634898,8.912370856081335,0.0,0.0,0.0,9.544781067905122,0.05655032524549702,0.40153800481982305,0.0,1.1816642232498071,0.0,0.0
umzimvubu,0.021262342076863398,0.01994584456968139,0.0929759131759177,0.0053150638238227185,4.6693217621833805,0.6510143179826405,0.0013282153543666437,0.0,18.2267182845842,0.22309457314854364,13.875965597002175,0.0,2.0861216945102665,11.376893636647107,0.0,0.0,0.0,14.274717437230404,0.05179184292325204,2.891717454873892,0.0,1.1610349705457423,0.0,0.0
umzumbe,0.01683119103718748,0.008421559798710952,0.19095316013929348,0.0,16.33177519663238,0.11785907831359978,0.0028076004433131544,0.0,9.322856592356842,0.02808973784015082,22.63137196923254,0.967981543800727,3.6073135628338577,19.31849462808608,0.0,0.0,0.0,5.6423556879068295,0.06736249216123813,0.09265778734481482,0.0,1.1368478268903266,0.0,0.0
uphongolo,0.1352689744242037,0.03859755033923376,0.1318159937945321,0.009087291084890347,4.530548295571393,0.4069609799557177,0.02384923345229774,0.0,18.73099834617587,0.23975757244538315,34.18312761283056,6.660618003371791,0.21151116009130705,3.4935373903409834,0.002274375265800537,0.0,0.0,2.992149018478128,0.08975983765191295,1.6494619858442825,0.005676460873779797,0.46108161140800014,0.0,0.0
victor khanye,0.8304696492535807,0.047907453363889275,0.018237863900452768,1.8449876648140007,8.65243978870715,4.795354629349946,0.38081305403267607,0.0,16.05300059021501,0.28505843177053297,1.544242035481978,0.015961592988021425,1.33133248214855,1.0286218777500113,0.0,1.1956155476672474,0.36885120232796964,21.28734694108933,0.1687512011911106,0.23717061053958743,0.0,0.7504815434765761,1.0108062575572294,0.0
walter sisulu,0.6244834506613259,0.005659618150736612,0.7213428542948047,0.014156060876229962,1.9621061296165805,0.8563396590847714,0.00874320916314765,1.8020259079834964,0.6426406079729099,0.06612811144583959,3.033893440372595,0.013147661318108062,0.08647464691760877,0.21548593993375026,0.35759570613335495,0.0,0.0,5.746238274446382,0.047956480766881734,1.5019313836430632,0.006176866572873351,0.061323895104734,0.00025849689904194987,0.0
winnie madikizela-mandela,0.06643032799246759,0.0226415883469286,0.08924305932519964,0.05672024260812738,14.004771137614236,0.3521060566027969,0.002830717869659451,0.0,18.106121928594803,0.06239618930145105,15.73673715123469,0.0,3.1592755972192363,15.132201086318137,0.0,0.0,0.0,16.96329359149647,0.0,0.3528260357278561,0.015593971809146994,1.5511582176195826,0.0,0.001417465741711254
witzenberg,0.4490895827720464,0.01187797265804614,0.8860452593376889,0.011854950799872482,1.8277209021752847,0.4772088038258484,0.04496208031186446,10.393851237312536,7.412744392462273,0.008742384199491483,1.438359015691033,2.241780146944135,0.37946363569499364,0.10003822967516177,2.341670024223747,0.001875557699753491,0.0,4.532844763356046,0.08180539649788914,8.578075466577525,0.018136638837731957,0.1448419393898032,0.0,0.0
